case_id,tooth_id,total_expected,total_present,ratio,ratio_floor,margin_floor,margin_p20,margin_mean,presence_floor,presence_prob,forced,missing,fail_reasons
033,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
033,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
033,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
033,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
033,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
033,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
034,t11,7,7,1.0,0.7,0.55,0.5001792907714844,0.501038134098053,0.25,,True,False,margin
034,t12,7,7,1.0,0.7,0.55,0.5001668334007263,0.5005805492401123,0.25,,True,False,margin
034,t13,5,5,1.0,0.7,0.55,0.5005751848220825,0.5006964802742004,0.25,,True,False,margin
034,t14,9,9,1.0,0.7,0.55,0.5002031922340393,0.5010147094726562,0.25,,True,False,margin
034,t15,9,9,1.0,0.7,0.55,0.5002214908599854,0.5010939836502075,0.25,,True,False,margin
034,t16,12,12,1.0,0.7,0.55,0.5003666281700134,0.5014636516571045,0.25,,True,False,margin
034,t17,12,12,1.0,0.7,0.55,0.5001798272132874,0.5011558532714844,0.25,,True,False,margin
034,t21,7,7,1.0,0.7,0.55,0.5006077885627747,0.5010970830917358,0.25,,True,False,margin
034,t22,7,7,1.0,0.7,0.55,0.5003345608711243,0.50072181224823,0.25,,True,False,margin
034,t23,5,5,1.0,0.7,0.55,0.5009415149688721,0.5018636584281921,0.25,,True,False,margin
034,t24,9,9,1.0,0.7,0.55,0.5005204081535339,0.5018496513366699,0.25,,True,False,margin
034,t25,9,9,1.0,0.7,0.55,0.5002859234809875,0.500970721244812,0.25,,True,False,margin
034,t26,12,12,1.0,0.7,0.55,0.5001822113990784,0.5004306435585022,0.25,,True,False,margin
034,t27,12,12,1.0,0.6,0.48,0.5002543926239014,0.500639021396637,0.25,,False,False,
034,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
034,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
034,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
035,t11,7,7,1.0,0.7,0.55,0.5001816749572754,0.5006181001663208,0.25,,True,False,margin
035,t12,7,7,1.0,0.7,0.55,0.5001598000526428,0.5005434155464172,0.25,,True,False,margin
035,t13,5,5,1.0,0.7,0.55,0.5003951191902161,0.5010465383529663,0.25,,True,False,margin
035,t14,9,9,1.0,0.7,0.55,0.5004838705062866,0.5007619261741638,0.25,,True,False,margin
035,t15,9,9,1.0,0.7,0.55,0.5002811551094055,0.5007741451263428,0.25,,True,False,margin
035,t16,12,12,1.0,0.7,0.55,0.5002163052558899,0.5011942982673645,0.25,,True,False,margin
035,t17,12,12,1.0,0.7,0.55,0.5005037188529968,0.5009602308273315,0.25,,True,False,margin
035,t21,7,7,1.0,0.7,0.55,0.500361442565918,0.5009616613388062,0.25,,True,False,margin
035,t22,7,7,1.0,0.7,0.55,0.5003397464752197,0.5007515549659729,0.25,,True,False,margin
035,t23,5,5,1.0,0.7,0.55,0.5003365278244019,0.5011211037635803,0.25,,True,False,margin
035,t24,9,9,1.0,0.7,0.55,0.500206708908081,0.5010921955108643,0.25,,True,False,margin
035,t25,9,9,1.0,0.7,0.55,0.5005462765693665,0.5019562840461731,0.25,,True,False,margin
035,t26,12,12,1.0,0.7,0.55,0.5002005100250244,0.5007342100143433,0.25,,True,False,margin
035,t27,12,12,1.0,0.6,0.48,0.5001083612442017,0.500662624835968,0.25,,False,False,
035,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
035,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
035,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
036,t11,7,7,1.0,0.7,0.55,0.5001936554908752,0.5013369917869568,0.25,,True,False,margin
036,t12,7,7,1.0,0.7,0.55,0.5000938177108765,0.5005256533622742,0.25,,True,False,margin
036,t13,5,5,1.0,0.7,0.55,0.5002661943435669,0.5010878443717957,0.25,,True,False,margin
036,t14,9,9,1.0,0.7,0.55,0.5002931356430054,0.5009680986404419,0.25,,True,False,margin
036,t15,9,9,1.0,0.7,0.55,0.500141441822052,0.501187801361084,0.25,,True,False,margin
036,t16,12,12,1.0,0.7,0.55,0.5003541111946106,0.500886082649231,0.25,,True,False,margin
036,t17,12,12,1.0,0.7,0.55,0.5001196265220642,0.5005214810371399,0.25,,True,False,margin
036,t21,7,7,1.0,0.7,0.55,0.500288724899292,0.5012912154197693,0.25,,True,False,margin
036,t22,7,7,1.0,0.7,0.55,0.5002313852310181,0.5009037256240845,0.25,,True,False,margin
036,t23,5,5,1.0,0.7,0.55,0.5002105832099915,0.5011633038520813,0.25,,True,False,margin
036,t24,9,9,1.0,0.7,0.55,0.5001617074012756,0.5006095767021179,0.25,,True,False,margin
036,t25,9,9,1.0,0.7,0.55,0.5012069940567017,0.5020002126693726,0.25,,True,False,margin
036,t26,12,12,1.0,0.7,0.55,0.5001617074012756,0.5007396340370178,0.25,,True,False,margin
036,t27,12,12,1.0,0.6,0.48,0.5003497004508972,0.500806450843811,0.25,,False,False,
036,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
036,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
036,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
037,t11,7,7,1.0,0.7,0.55,0.5002539753913879,0.500653862953186,0.25,,True,False,margin
037,t12,7,7,1.0,0.7,0.55,0.5020659565925598,0.5023720860481262,0.25,,True,False,margin
037,t13,5,5,1.0,0.7,0.55,0.5003262162208557,0.5004310607910156,0.25,,True,False,margin
037,t14,9,9,1.0,0.7,0.55,0.5001806616783142,0.50101637840271,0.25,,True,False,margin
037,t15,9,9,1.0,0.7,0.55,0.5002278089523315,0.5005887746810913,0.25,,True,False,margin
037,t16,12,12,1.0,0.7,0.55,0.5003584623336792,0.5009368658065796,0.25,,True,False,margin
037,t17,12,12,1.0,0.7,0.55,0.500359833240509,0.5011392831802368,0.25,,True,False,margin
037,t21,7,7,1.0,0.7,0.55,0.5001623034477234,0.500837504863739,0.25,,True,False,margin
037,t22,7,7,1.0,0.7,0.55,0.5003899931907654,0.5010966658592224,0.25,,True,False,margin
037,t23,5,5,1.0,0.7,0.55,0.5003494620323181,0.5006991624832153,0.25,,True,False,margin
037,t24,9,9,1.0,0.7,0.55,0.5005722045898438,0.5018669962882996,0.25,,True,False,margin
037,t25,9,9,1.0,0.7,0.55,0.5008512139320374,0.5016862750053406,0.25,,True,False,margin
037,t26,12,12,1.0,0.7,0.55,0.5003603100776672,0.5010141730308533,0.25,,True,False,margin
037,t27,12,12,1.0,0.6,0.48,0.5001342296600342,0.500482439994812,0.25,,False,False,
037,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
037,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
037,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
038,t11,7,7,1.0,0.7,0.55,0.5002542734146118,0.5014329552650452,0.25,,True,False,margin
038,t12,7,7,1.0,0.7,0.55,0.5004940629005432,0.5010495781898499,0.25,,True,False,margin
038,t13,5,5,1.0,0.7,0.55,0.5008147358894348,0.5010887384414673,0.25,,True,False,margin
038,t14,9,9,1.0,0.7,0.55,0.5001323223114014,0.501447856426239,0.25,,True,False,margin
038,t15,9,9,1.0,0.7,0.55,0.5001395344734192,0.500554084777832,0.25,,True,False,margin
038,t16,12,12,1.0,0.7,0.55,0.5005290508270264,0.5015786290168762,0.25,,True,False,margin
038,t17,12,12,1.0,0.7,0.55,0.500367283821106,0.5007783770561218,0.25,,True,False,margin
038,t21,7,7,1.0,0.7,0.55,0.5005250573158264,0.5008130669593811,0.25,,True,False,margin
038,t22,7,7,1.0,0.7,0.55,0.5007681250572205,0.501392662525177,0.25,,True,False,margin
038,t23,5,5,1.0,0.7,0.55,0.500264585018158,0.5015780329704285,0.25,,True,False,margin
038,t24,9,9,1.0,0.7,0.55,0.500645637512207,0.5015249252319336,0.25,,True,False,margin
038,t25,9,9,1.0,0.7,0.55,0.5005698204040527,0.5018323659896851,0.25,,True,False,margin
038,t26,12,12,1.0,0.7,0.55,0.5003052949905396,0.5008413195610046,0.25,,True,False,margin
038,t27,12,12,1.0,0.6,0.48,0.5002211928367615,0.5007254481315613,0.25,,False,False,
038,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
038,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
038,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
039,t11,7,7,1.0,0.7,0.55,0.5001973509788513,0.5004595518112183,0.25,,True,False,margin
039,t12,7,7,1.0,0.7,0.55,0.5001649260520935,0.5004397034645081,0.25,,True,False,margin
039,t13,5,5,1.0,0.7,0.55,0.5004125833511353,0.5008775591850281,0.25,,True,False,margin
039,t14,9,9,1.0,0.7,0.55,0.5001605153083801,0.5010331273078918,0.25,,True,False,margin
039,t15,9,9,1.0,0.7,0.55,0.5001457929611206,0.5004505515098572,0.25,,True,False,margin
039,t16,12,12,1.0,0.7,0.55,0.5001493096351624,0.5010665655136108,0.25,,True,False,margin
039,t17,12,12,1.0,0.7,0.55,0.5002197623252869,0.5007482171058655,0.25,,True,False,margin
039,t21,7,7,1.0,0.7,0.55,0.5002050399780273,0.5005033612251282,0.25,,True,False,margin
039,t22,7,7,1.0,0.7,0.55,0.5001115202903748,0.5006157755851746,0.25,,True,False,margin
039,t23,5,5,1.0,0.7,0.55,0.5006417632102966,0.5017381310462952,0.25,,True,False,margin
039,t24,9,9,1.0,0.7,0.55,0.5002486705780029,0.5005852580070496,0.25,,True,False,margin
039,t25,9,9,1.0,0.7,0.55,0.5003849267959595,0.5012702941894531,0.25,,True,False,margin
039,t26,12,12,1.0,0.7,0.55,0.5003361701965332,0.5008929371833801,0.25,,True,False,margin
039,t27,12,12,1.0,0.6,0.48,0.5002388954162598,0.5007635354995728,0.25,,False,False,
039,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
039,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
039,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
040,t11,7,7,1.0,0.7,0.55,0.500245213508606,0.500525176525116,0.25,,True,False,margin
040,t12,7,7,1.0,0.7,0.55,0.5002321600914001,0.5007494688034058,0.25,,True,False,margin
040,t13,5,5,1.0,0.7,0.55,0.5000754594802856,0.5007603764533997,0.25,,True,False,margin
040,t14,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t15,9,9,1.0,0.7,0.55,0.5001509785652161,0.5006606578826904,0.25,,True,False,margin
040,t16,12,12,1.0,0.7,0.55,0.5002190470695496,0.5008460879325867,0.25,,True,False,margin
040,t17,12,12,1.0,0.7,0.55,0.5002763867378235,0.5006478428840637,0.25,,True,False,margin
040,t21,7,7,1.0,0.7,0.55,0.50066077709198,0.5008801221847534,0.25,,True,False,margin
040,t22,7,7,1.0,0.7,0.55,0.500332236289978,0.5008028149604797,0.25,,True,False,margin
040,t23,5,5,1.0,0.7,0.55,0.5005359649658203,0.5008978843688965,0.25,,True,False,margin
040,t24,9,9,1.0,0.7,0.55,0.5002945065498352,0.5010846853256226,0.25,,True,False,margin
040,t25,9,9,1.0,0.7,0.55,0.5005577802658081,0.5011330842971802,0.25,,True,False,margin
040,t26,12,12,1.0,0.7,0.55,0.5001120567321777,0.5008664727210999,0.25,,True,False,margin
040,t27,12,12,1.0,0.6,0.48,0.5001180768013,0.5010008215904236,0.25,,False,False,
040,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
040,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
040,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
041,t11,7,7,1.0,0.7,0.55,0.5001737475395203,0.5006116628646851,0.25,,True,False,margin
041,t12,7,7,1.0,0.7,0.55,0.5002262592315674,0.5014931559562683,0.25,,True,False,margin
041,t13,5,5,1.0,0.7,0.55,0.5000377297401428,0.5002301335334778,0.25,,True,False,margin
041,t14,9,9,1.0,0.7,0.55,0.5002266764640808,0.5004525184631348,0.25,,True,False,margin
041,t15,9,9,1.0,0.7,0.55,0.5000766515731812,0.5003286600112915,0.25,,True,False,margin
041,t16,12,12,1.0,0.7,0.55,0.5000394582748413,0.5004736185073853,0.25,,True,False,margin
041,t17,12,12,1.0,0.7,0.55,0.5000949501991272,0.500491201877594,0.25,,True,False,margin
041,t21,7,7,1.0,0.7,0.55,0.5001657009124756,0.5009552836418152,0.25,,True,False,margin
041,t22,7,7,1.0,0.7,0.55,0.5004443526268005,0.5009632110595703,0.25,,True,False,margin
041,t23,5,5,1.0,0.7,0.55,0.5007422566413879,0.5018520951271057,0.25,,True,False,margin
041,t24,9,9,1.0,0.7,0.55,0.500447690486908,0.5017789006233215,0.25,,True,False,margin
041,t25,9,9,1.0,0.7,0.55,0.500462532043457,0.5012213587760925,0.25,,True,False,margin
041,t26,12,12,1.0,0.7,0.55,0.5003108382225037,0.5013150572776794,0.25,,True,False,margin
041,t27,12,12,1.0,0.6,0.48,0.5000265836715698,0.5006396174430847,0.25,,False,False,
041,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
041,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
041,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
042,t11,7,7,1.0,0.7,0.55,0.5000811815261841,0.501281201839447,0.25,,True,False,margin
042,t12,7,7,1.0,0.7,0.55,0.500643789768219,0.5009101033210754,0.25,,True,False,margin
042,t13,5,5,1.0,0.7,0.55,0.5006879568099976,0.5012317895889282,0.25,,True,False,margin
042,t14,9,9,1.0,0.7,0.55,0.5003045201301575,0.5010272860527039,0.25,,True,False,margin
042,t15,9,9,1.0,0.7,0.55,0.5001437664031982,0.5008196234703064,0.25,,True,False,margin
042,t16,12,12,1.0,0.7,0.55,0.500015914440155,0.5004206299781799,0.25,,True,False,margin
042,t17,12,12,1.0,0.7,0.55,0.5001755952835083,0.5004546046257019,0.25,,True,False,margin
042,t21,7,7,1.0,0.7,0.55,0.5009320974349976,0.5015693306922913,0.25,,True,False,margin
042,t22,7,7,1.0,0.7,0.55,0.5007380247116089,0.5013611912727356,0.25,,True,False,margin
042,t23,5,5,1.0,0.7,0.55,0.5007609724998474,0.5014694333076477,0.25,,True,False,margin
042,t24,9,9,1.0,0.7,0.55,0.5005578994750977,0.5011689066886902,0.25,,True,False,margin
042,t25,9,9,1.0,0.7,0.55,0.500317394733429,0.5006438493728638,0.25,,True,False,margin
042,t26,12,12,1.0,0.7,0.55,0.5001459121704102,0.5010585188865662,0.25,,True,False,margin
042,t27,12,12,1.0,0.6,0.48,0.5001139044761658,0.5004714727401733,0.25,,False,False,
042,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
042,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
042,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
043,t11,7,7,1.0,0.7,0.55,0.5004148483276367,0.5006971955299377,0.25,,True,False,margin
043,t12,7,7,1.0,0.7,0.55,0.5005814433097839,0.500959038734436,0.25,,True,False,margin
043,t13,5,5,1.0,0.7,0.55,0.5008746385574341,0.5014402866363525,0.25,,True,False,margin
043,t14,9,9,1.0,0.7,0.55,0.5004686117172241,0.5016315579414368,0.25,,True,False,margin
043,t15,9,9,1.0,0.7,0.55,0.5002534985542297,0.5005495548248291,0.25,,True,False,margin
043,t16,12,12,1.0,0.7,0.55,0.5005836486816406,0.5018449425697327,0.25,,True,False,margin
043,t17,12,12,1.0,0.7,0.55,0.5002872347831726,0.501177966594696,0.25,,True,False,margin
043,t21,7,7,1.0,0.7,0.55,0.5003734827041626,0.5010326504707336,0.25,,True,False,margin
043,t22,7,7,1.0,0.7,0.55,0.5002057552337646,0.5007437467575073,0.25,,True,False,margin
043,t23,5,5,1.0,0.7,0.55,0.5006269812583923,0.5011482238769531,0.25,,True,False,margin
043,t24,9,9,1.0,0.7,0.55,0.5003557801246643,0.5010340213775635,0.25,,True,False,margin
043,t25,9,9,1.0,0.7,0.55,0.50047367811203,0.5013643503189087,0.25,,True,False,margin
043,t26,12,12,1.0,0.7,0.55,0.5001627206802368,0.5006484389305115,0.25,,True,False,margin
043,t27,12,12,1.0,0.6,0.48,0.500212550163269,0.5006280541419983,0.25,,False,False,
043,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
043,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
043,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
044,t11,7,7,1.0,0.7,0.55,0.5003560781478882,0.5009865760803223,0.25,,True,False,margin
044,t12,7,7,1.0,0.7,0.55,0.5000902414321899,0.5005789995193481,0.25,,True,False,margin
044,t13,5,5,1.0,0.7,0.55,0.5000388026237488,0.500672459602356,0.25,,True,False,margin
044,t14,9,9,1.0,0.7,0.55,0.5002588629722595,0.5011565685272217,0.25,,True,False,margin
044,t15,9,9,1.0,0.7,0.55,0.5001330971717834,0.5007239580154419,0.25,,True,False,margin
044,t16,12,12,1.0,0.7,0.55,0.5004494190216064,0.5016392469406128,0.25,,True,False,margin
044,t17,12,12,1.0,0.7,0.55,0.500281035900116,0.5008057355880737,0.25,,True,False,margin
044,t21,7,7,1.0,0.7,0.55,0.5004558563232422,0.5007561445236206,0.25,,True,False,margin
044,t22,7,7,1.0,0.7,0.55,0.500047504901886,0.5005912184715271,0.25,,True,False,margin
044,t23,5,5,1.0,0.7,0.55,0.5003708004951477,0.5011840462684631,0.25,,True,False,margin
044,t24,9,9,1.0,0.7,0.55,0.5002184510231018,0.5008260011672974,0.25,,True,False,margin
044,t25,9,9,1.0,0.7,0.55,0.5006529688835144,0.5016652345657349,0.25,,True,False,margin
044,t26,12,12,1.0,0.7,0.55,0.500351071357727,0.5012792944908142,0.25,,True,False,margin
044,t27,12,12,1.0,0.6,0.48,0.500420868396759,0.5012828707695007,0.25,,False,False,
044,t31,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t32,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t33,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t34,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t35,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t36,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t37,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
044,t41,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t42,7,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t43,5,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t44,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t45,9,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t46,12,0,0.0,0.7,0.55,,,0.25,,False,True,no_prediction
044,t47,12,0,0.0,0.6,0.48,,,0.25,,False,True,no_prediction
045,t11,7,7,1.0,0.7,0.55,0.5005706548690796,0.5014321208000183,0.25,,True,False,margin
